"site","averageinternaltempc","lowestinternaltempc","highestinternaltempc","temperaturedifferencec","ore","lengthofpassagem","numberofentrancesforhumanaccess","numberoflevels","year","count","entrances","slope"
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2008,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2008,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2009,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2009,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2009,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2009,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2009,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2010,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2010,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2010,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2010,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2010,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2011,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2011,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2011,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2011,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2011,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2012,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2012,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2012,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2012,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2012,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2013,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2013,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2013,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2013,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2013,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2014,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2014,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2014,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2014,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2014,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2015,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2015,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2015,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2015,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2015,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2016,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2016,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2016,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2016,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2016,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2017,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2017,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2017,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2017,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2017,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2018,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2018,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2018,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2018,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2018,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2019,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2019,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2019,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2019,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2019,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2020,194,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2020,194,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2020,194,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2020,194,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2020,194,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2021,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2021,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2021,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2021,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2021,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2022,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2022,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2022,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2022,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2022,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2023,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2023,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2023,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2023,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2023,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2024,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2024,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2024,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2024,NA,0,NA
"National Mine #7",NA,2.77777777777778,8.88888888888889,6.11111111111111,"copper",76.1962816214569,"0",1,2024,NA,0,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1980,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1993,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1996,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1997,1,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1998,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,1999,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2000,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2001,5,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2002,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2003,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2004,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2005,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2006,NA,1,NA
"North American Adit",NA,0.499999999999999,3.27777777777778,2.77777777777778,"copper",13.1057604388906,"1",1,2006,NA,1,NA
